sample;wc_1;vm_1;fc_1;ac_1;c_1;h_1;o_1;n_1;s_1;cl_1;hc_1;oc_1;lhv_1;wc_2;vm_2;fc_2;ac_2;c_2;h_2;o_2;n_2;s_2;cl_2;hc_2;oc_2;lhv_2;atmosphere;temperature;residence_time;pressure;heat_rate;x_fuel1;x_fuel2
ebs2_47;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;1000;10;1;1000;1;0
ebs2_48;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;1000;10;1;1000;1;0
ebs2_50;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;800;10;1;1000;1;0
ebs2_51;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;800;10;1;1000;1;0
ebs2_52;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;800;10;1;1000;1;0
ebs2_54;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;600;10;1;1000;1;0
ebs2_56;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;1000;10;1;1000;1;0
ebs2_57;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;1000;10;1;1000;1;0
ebs2_58;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;1000;10;1;1000;1;0
ebs2_59;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;3.7;68.7;11.6;16;54;6.5;17.9;1.3;0.7;0;1.4;0.2;20.2995;CO2;1000;10;1;1000;1;0
ebs1_2;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;;1000;10;1;10;1;0
ebs1_5;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;;1000;10;1;10;1;0
ebs1_6;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;10;1;0
ebs1_12;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;10;1;0
ebs1_14;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;50;1;0
ebs1_15;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;50;1;0
ebs1_16;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;50;1;0
ebs1_17;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;100;1;0
ebs1_19;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;100;1;0
ebs1_20;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;100;1;0
ebs1_21;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;500;1;0
ebs1_22;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;500;1;0
ebs1_23;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;500;1;0
ebs1_24;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;1000;1;0
ebs1_26;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;1000;1;0
ebs1_27;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;1000;1;0
ebs1_29;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;10;1;0
ebs1_30;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;50;1;0
ebs1_31;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;50;1;0
ebs1_32;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;N2;1000;10;1;500;1;0
ebs1_35;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;1000;10;1;1000;1;0
ebs1_36;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;1000;10;1;1000;1;0
ebs1_37;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;1000;10;1;1000;1;0
ebs1_38;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;800;10;1;1000;1;0
ebs1_39;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;800;10;1;1000;1;0
ebs1_40;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;800;10;1;1000;1;0
ebs1_41;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;600;10;1;1000;1;0
ebs1_42;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;600;10;1;1000;1;0
ebs1_43;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;5.4;72.7;8.2;13.6;56.8;9.8;11.8;2;0.5;1.8;2.1;0.2;;CO2;600;10;1;1000;1;0
gumm_2;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;10;1;0
gumm_5;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;10;1;0
gumm_7;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;10;1;0
gumm_9;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;50;1;0
gumm_11;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;50;1;0
gumm_12;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;50;1;0
gumm_18;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;100;1;0
gumm_19;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;100;1;0
gumm_20;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;100;1;0
gumm_24;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;500;1;0
gumm_39;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;500;1;0
gumm_41;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;500;1;0
gumm_63;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;1000;1;0
gumm_70;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;1000;10;1;1000;1;0
gumm_71;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;1000;10;1;1000;1;0
gumm_74;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;N2;1000;10;1;1000;1;0
gumm_83;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;1000;10;1;1000;1;0
gumm_84;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;800;10;1;1000;1;0
gumm_85;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;600;10;1;1000;1;0
gumm_87;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;800;10;1;1000;1;0
gumm_89;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;800;10;1;1000;1;0
gumm_91;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;1000;10;1;1000;1;0
gumm_92;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;2.6;58.9;27.6;10.9;82.3;7;7;1.7;2.5;0.1;1;0;35.8;CO2;1000;10;1;1000;1;0
bks_8;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;10;1;0
bks_10;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;10;1;0
bks_11;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;10;1;0
bks_12;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;50;1;0
bks_18;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;50;1;0
bks_20;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;50;1;0
bks_24;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;100;1;0
bks_26;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;100;1;0
bks_28;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;100;1;0
bks_29;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;500;1;0
bks_30;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;500;1;0
bks_35;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;1000;1;0
bks_51;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;1000;1;0
bks_53;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;1000;1;0
bks_55;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;N2;1000;10;1;1000;1;0
bks_57;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;1000;10;1;1000;1;0
bks_62;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;1000;10;1;1000;1;0
bks_64;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;800;10;1;1000;1;0
bks_65;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;800;10;1;1000;1;0
bks_66;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;800;10;1;1000;1;0
bks_69;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;800;10;1;1000;1;0
bks_71;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;600;10;1;1000;1;0
bks_73;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;600;10;1;1000;1;0
bks_75;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;600;10;1;1000;1;0
bks_76;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;CO2;600;10;1;1000;1;0
_bks_1;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;400;10;1;1000;1;0
_bks_2;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;600;10;1;1000;1;0
_bks_3;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;10;1;1000;1;0
_bks_4;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;10;1;1000;1;0
_bks_5;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1200;10;1;1000;1;0
_bks_8;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;10;1;1000;1;0
_bks_9;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;10;5;1000;1;0
_bks_10;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;10;10;1000;1;0
_bks_11;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;10;20;1000;1;0
_bks_12;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;600;0.5;1;1000;1;0
_bks_13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;600;1;1;1000;1;0
_bks_15;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;600;2;1;1000;1;0
_bks_16;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;600;5;1;1000;1;0
_bks_17;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;600;10;1;1000;1;0
_bks_19;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;0.5;1;1000;1;0
_bks_20;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;1;1;1000;1;0
_bks_21;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;1.5;1;1000;1;0
_bks_22;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;2;1;1000;1;0
_bks_23;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;5;1;1000;1;0
_bks_24;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;800;10;1;1000;1;0
_bks_26;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;0.5;1;1000;1;0
_bks_27;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;1;1;1000;1;0
_bks_28;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;1.5;1;1000;1;0
_bks_30;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;5;1;1000;1;0
_bks_31;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;10;1;1000;1;0
_bks_33;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;10;1;10;1;0
_bks_34;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;10;1;50;1;0
_bks_35;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;10;1;100;1;0
_bks_36;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;10;1;500;1;0
_bks_37;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;10.8;44.2;40.9;4.2;63.4;3.9;16.2;0.9;0.6;0;0.7;0.2;20.13;;1000;10;1;1000;1;0
