Unnamed: 0,sample,wc,vm,fc,ac,c,h,o,n,s,cl,hc,oc,lhv,temperature,residence_time,pressure,heat_rate,fuel_type,fuel_category,devol_yield,E_A,A0
1231,wood_62,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.0,1.0,1000,Wood,Biomass,49.7212932,15.934928921278505,99.10331908756932
1234,wood_111,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.0,1.0,1000,Wood,Biomass,31.15696888,15.934928921278505,99.10331908756932
1901,wod_14,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.0,0.5,1000,Wood,Biomass,34.61610957,15.934928921278505,99.10331908756932
1902,wod_15,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.0,1.0,1000,Wood,Biomass,38.99804181,15.934928921278505,99.10331908756932
1903,wod_16,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.0,1.5,1000,Wood,Biomass,41.93402453,15.934928921278505,99.10331908756932
1236,wood_127,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.5,1.0,1000,Wood,Biomass,30.66624163,15.934928921278505,99.10331908756932
1238,wood_137,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.5,1.0,1000,Wood,Biomass,42.64947888,15.934928921278505,99.10331908756932
1239,wood_148,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.5,1.0,1000,Wood,Biomass,44.36008677,15.934928921278505,99.10331908756932
1240,wood_150,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,1.5,1.0,1000,Wood,Biomass,37.98737468,15.934928921278505,99.10331908756932
1242,wood_49,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,2.0,1.0,1000,Wood,Biomass,60.13129103,15.934928921278505,99.10331908756932
1245,wood_58,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,2.0,1.0,1000,Wood,Biomass,52.23188406,15.934928921278505,99.10331908756932
1246,wood_52,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,5.0,1.0,1000,Wood,Biomass,83.1020989,15.934928921278505,99.10331908756932
1248,wood_54,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,5.0,1.0,1000,Wood,Biomass,82.9108749,15.934928921278505,99.10331908756932
1155,wood_5,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,10.0,1.0,1000,Wood,Biomass,40.82256968,15.934928921278505,99.10331908756932
1156,wood_7,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,10.0,1.0,1000,Wood,Biomass,63.71548619,15.934928921278505,99.10331908756932
1157,wood_21,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,10.0,1.0,1000,Wood,Biomass,46.23928911,15.934928921278505,99.10331908756932
1158,wood_61,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,10.0,1.0,1000,Wood,Biomass,36.77498972,15.934928921278505,99.10331908756932
1159,wood_62,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,10.0,1.0,1000,Wood,Biomass,49.7212932,15.934928921278505,99.10331908756932
1251,wood_57,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,10.0,1.0,1000,Wood,Biomass,75.0974279,15.934928921278505,99.10331908756932
1420,wd_24,7.6,75.4,16.4,0.6,50.4,5.7,35.3,0.3,0.1,0.0,1.4,0.5,19.843,600,10.0,1.0,1000,Wood,Biomass,76.20103474,15.934928921278505,99.10331908756932
453,digestate_200,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,0.5,1.0,1000,Digestate,Biomass,18.42456609,12.097036697930562,71.01089208359265
454,digestate_196,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,0.5,1.0,1000,Digestate,Biomass,19.34664247,12.097036697930562,71.01089208359265
456,digestate_182,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,1.0,1.0,1000,Digestate,Biomass,52.1236727,12.097036697930562,71.01089208359265
458,digestate_199,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,1.0,1.0,1000,Digestate,Biomass,51.62569389,12.097036697930562,71.01089208359265
459,digestate_183,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,1.5,1.0,1000,Digestate,Biomass,58.70774497,12.097036697930562,71.01089208359265
460,digestate_185,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,1.5,1.0,1000,Digestate,Biomass,61.94819409,12.097036697930562,71.01089208359265
462,digestate_186,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,2.0,1.0,1000,Digestate,Biomass,58.64793679,12.097036697930562,71.01089208359265
463,digestate_187,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,2.0,1.0,1000,Digestate,Biomass,55.43209877,12.097036697930562,71.01089208359265
465,digestate_192,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,5.0,1.0,1000,Digestate,Biomass,53.04054054,12.097036697930562,71.01089208359265
467,digestate_194,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,5.0,1.0,1000,Digestate,Biomass,51.79533214,12.097036697930562,71.01089208359265
468,digestate_203,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,10.0,1.0,1000,Digestate,Biomass,52.30202578,12.097036697930562,71.01089208359265
469,digestate_204,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,700,10.0,1.0,1000,Digestate,Biomass,51.02753005,12.097036697930562,71.01089208359265
1583,cel_30,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,800,1.0,1.0,1000,Cellulose,Biomass,92.6286509,23.092331773926187,674.6068539032022
1584,cel_31,5.725,87.90049959,6.374500406,0.0,40.30540466,4.517670155,54.86084358,0.269661888,0.046419714,0.0,1.345031574,1.020846535,16.51605,800,1.0,1.0,1000,Cellulose,Biomass,72.55563048,23.092331773926187,674.6068539032022
570,_digestate_576,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,Biomass,50.29079713,12.097036697930562,71.01089208359265
571,_digestate_577,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,Biomass,50.6044905,12.097036697930562,71.01089208359265
572,_digestate_578,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,0.5,1.0,1000,Digestate,Biomass,49.28848642,12.097036697930562,71.01089208359265
1837,dgt_3,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,10.0,1000,Digestate,Biomass,66.41186701,12.097036697930562,71.01089208359265
1840,dgt_6,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,10.0,1000,Digestate,Biomass,66.41186701,12.097036697930562,71.01089208359265
1848,dgt_14,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,0.5,1000,Digestate,Biomass,67.38454958,12.097036697930562,71.01089208359265
1849,dgt_15,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,1.0,1000,Digestate,Biomass,64.96537379,12.097036697930562,71.01089208359265
1851,dgt_17,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,2.0,1000,Digestate,Biomass,65.72882295,12.097036697930562,71.01089208359265
1852,dgt_18,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.0,10.0,1000,Digestate,Biomass,66.41186701,12.097036697930562,71.01089208359265
443,digestate_145,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,56.27906977,12.097036697930562,71.01089208359265
471,digestate_177,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,57.85554728,12.097036697930562,71.01089208359265
472,digestate_144,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,57.28212703,12.097036697930562,71.01089208359265
563,_digestate_569,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,51.27413127,12.097036697930562,71.01089208359265
564,_digestate_570,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,1.5,1.0,1000,Digestate,Biomass,53.8275026,12.097036697930562,71.01089208359265
444,digestate_147,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,50.41124967,12.097036697930562,71.01089208359265
556,_digestate_559,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,49.52290076,12.097036697930562,71.01089208359265
557,_digestate_560,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,51.83382019,12.097036697930562,71.01089208359265
558,_digestate_561,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,52.59084791,12.097036697930562,71.01089208359265
560,_digestate_564,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,2.0,1.0,1000,Digestate,Biomass,52.13675214,12.097036697930562,71.01089208359265
447,digestate_165,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,58.71236387,12.097036697930562,71.01089208359265
448,digestate_166,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,54.29810726,12.097036697930562,71.01089208359265
449,digestate_167,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,55.77112792,12.097036697930562,71.01089208359265
553,_digestate_553,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,5.0,1.0,1000,Digestate,Biomass,57.02142129,12.097036697930562,71.01089208359265
430,digestate_64,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,49.48905109,12.097036697930562,71.01089208359265
432,digestate_23,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,48.56296296,12.097036697930562,71.01089208359265
433,digestate_175,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,53.92370572,12.097036697930562,71.01089208359265
451,digestate_169,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,50.70055393,12.097036697930562,71.01089208359265
452,digestate_171,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,50.64395513,12.097036697930562,71.01089208359265
506,digestate_314,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,Biomass,49.5970648,12.097036697930562,71.01089208359265
509,digestate_317,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,51.910299,12.097036697930562,71.01089208359265
510,digestate_318,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,54.51816271,12.097036697930562,71.01089208359265
511,digestate_319,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,47.84803401,12.097036697930562,71.01089208359265
523,_digestate_11,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,51.13829426,12.097036697930562,71.01089208359265
574,_digestate_580,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,Biomass,50.14316392,12.097036697930562,71.01089208359265
576,_digestate_90,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,5.0,1000,Digestate,Biomass,53.28415876,12.097036697930562,71.01089208359265
577,_digestate_583,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,51.94508009,12.097036697930562,71.01089208359265
578,_digestate_584,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,53.13272877,12.097036697930562,71.01089208359265
579,_digestate_585,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,10.0,1000,Digestate,Biomass,48.97070467,12.097036697930562,71.01089208359265
580,_digestate_586,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,Biomass,53.94557823,12.097036697930562,71.01089208359265
582,_digestate_588,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,Biomass,53.50280816,12.097036697930562,71.01089208359265
583,_digestate_47,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,20.0,1000,Digestate,Biomass,50.45772752,12.097036697930562,71.01089208359265
1414,dgst_33,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,10.0,1.0,1000,Digestate,Biomass,54.29510892,12.097036697930562,71.01089208359265
1843,dgt_9,10.2,50.7,15.4,23.7,37.5,4.8,21.2,2.4,0.2,0.0,1.5,0.4,15.055,800,20.0,10.0,1000,Digestate,Biomass,66.13070448,12.097036697930562,71.01089208359265
659,digestate_pe_409,7.752,62.532,11.704,18.012,48.88752,7.3092,16.112,1.83072,0.16664,0.00096,1.668,0.304,22.6102,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,35.73825503,28.558121872631503,459.2978364710907
661,digestate_pe_481,7.752,62.532,11.704,18.012,48.88752,7.3092,16.112,1.83072,0.16664,0.00096,1.668,0.304,22.6102,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,20.65466448,28.558121872631503,459.2978364710907
662,digestate_pe_482,7.752,62.532,11.704,18.012,48.88752,7.3092,16.112,1.83072,0.16664,0.00096,1.668,0.304,22.6102,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,34.95016611,28.558121872631503,459.2978364710907
719,digestate_pe_492,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,17.72711807,28.558121872631503,459.2978364710907
720,digestate_pe_493,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,0.5,1.0,1000,Digestate_PE,Co-Pyro,26.62359742,28.558121872631503,459.2978364710907
653,digestate_pe_403,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,37.10057181,28.558121872631503,459.2978364710907
654,digestate_pe_404,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,25.11179911,28.558121872631503,459.2978364710907
657,digestate_pe_480,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,35.47940464,28.558121872631503,459.2978364710907
717,digestate_pe_431,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.208,30.1654,800,1.0,1.0,1000,Digestate_PE,Co-Pyro,18.96955504,28.558121872631503,459.2978364710907
649,digestate_pe_401,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,32.65444671,28.558121872631503,459.2978364710907
650,digestate_pe_402,7.752,62.532,11.704,18.012,48.88752,7.3092,16.112,1.83072,0.16664,0.00096,1.668,0.304,22.6102,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,31.45491803,28.558121872631503,459.2978364710907
713,digestate_pe_426,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.204,30.4802,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,25.87296309,28.558121872631503,459.2978364710907
714,digestate_pe_428,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,1.5,1.0,1000,Digestate_PE,Co-Pyro,29.13174656,28.558121872631503,459.2978364710907
646,digestate_pe_395,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,2.0,1.0,1000,Digestate_PE,Co-Pyro,44.92850017,28.558121872631503,459.2978364710907
647,digestate_pe_397,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,2.0,1.0,1000,Digestate_PE,Co-Pyro,40.61210454,28.558121872631503,459.2978364710907
711,digestate_pe_423,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.208,30.1654,800,2.0,1.0,1000,Digestate_PE,Co-Pyro,44.21326398,28.558121872631503,459.2978364710907
642,digestate_pe_391,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,5.0,1.0,1000,Digestate_PE,Co-Pyro,66.08579088,28.558121872631503,459.2978364710907
644,digestate_pe_393,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,5.0,1.0,1000,Digestate_PE,Co-Pyro,64.21832884,28.558121872631503,459.2978364710907
706,digestate_pe_196,5.303999999999999,74.364,8.008000000000001,12.324,60.27504,9.8184,11.024,1.26144,0.13328,0.00192,1.836,0.208,30.1654,800,5.0,1.0,1000,Digestate_PE,Co-Pyro,75.54071247,28.558121872631503,459.2978364710907
596,digestate_pe_110,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,68.84283247,28.558121872631503,459.2978364710907
615,digestate_pe_130,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,77.04216074,28.558121872631503,459.2978364710907
616,digestate_pe_131,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,76.90500168,28.558121872631503,459.2978364710907
617,digestate_pe_132,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,1.0,1000,Digestate_PE,Co-Pyro,76.31406045,28.558121872631503,459.2978364710907
740,digestate_pe_483,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,66.0130719,28.558121872631503,459.2978364710907
742,digestate_pe_486,7.649999999999999,63.025000000000006,11.55,17.775,49.362,7.41375,15.9,1.807,0.16525,0.001,1.675,0.3,22.925,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,66.75967911,28.558121872631503,459.2978364710907
749,digestate_pe_498,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,76.67452036,28.558121872631503,459.2978364710907
750,digestate_pe_501,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,76.78207739,28.558121872631503,459.2978364710907
751,digestate_pe_502,5.202,74.857,7.854,12.087,60.74952,9.92295,10.812,1.23772,0.13189,0.00196,1.843,0.204,30.4802,800,10.0,5.0,1000,Digestate_PE,Co-Pyro,76.55615697,28.558121872631503,459.2978364710907
752,digestate_pe_503,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,10.0,1000,Digestate_PE,Co-Pyro,76.15983745,28.558121872631503,459.2978364710907
753,digestate_pe_504,4.997999999999999,75.843,7.546,11.613,61.69848,10.13205,10.388,1.19028,0.12911,0.00204,1.857,0.196,31.1098,800,10.0,10.0,1000,Digestate_PE,Co-Pyro,77.01381867,28.558121872631503,459.2978364710907
754,digestate_pe_515,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,10.0,1000,Digestate_PE,Co-Pyro,77.47102931,28.558121872631503,459.2978364710907
756,digestate_pe_517,5.1,75.35,7.7,11.85,61.224,10.0275,10.6,1.214,0.1305,0.002,1.85,0.2,30.795,800,10.0,20.0,1000,Digestate_PE,Co-Pyro,74.97442891,28.558121872631503,459.2978364710907
836,digestate_pp_297,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,37.97425474,19.958405438643073,210.70680741047025
837,digestate_pp_298,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,30.14338113,19.958405438643073,210.70680741047025
838,digestate_pp_301,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,32.32189974,19.958405438643073,210.70680741047025
899,digestate_pp_334,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,800,0.5,1.0,1000,Digestate_PP,Co-Pyro,20.86588542,19.958405438643073,210.70680741047025
833,digestate_pp_294,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,49.0797546,19.958405438643073,210.70680741047025
834,digestate_pp_295,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,51.84419166,19.958405438643073,210.70680741047025
835,digestate_pp_296,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,49.22349764,19.958405438643073,210.70680741047025
898,digestate_pp_333,5.202,74.857,7.854,12.087,61.05332,9.49665,10.812,1.24164,0.14757,0.00343,1.745,0.204,30.36946,800,1.0,1.0,1000,Digestate_PP,Co-Pyro,50.17759122,19.958405438643073,210.70680741047025
827,digestate_pp_288,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,58.84136073,19.958405438643073,210.70680741047025
828,digestate_pp_289,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,61.09215017,19.958405438643073,210.70680741047025
830,digestate_pp_292,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,58.17749065,19.958405438643073,210.70680741047025
831,digestate_pp_366,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,63.8484951,19.958405438643073,210.70680741047025
893,digestate_pp_328,5.1,75.35,7.7,11.85,61.534,9.5925,10.6,1.218,0.1465,0.0035,1.75,0.2,30.682,800,1.5,1.0,1000,Digestate_PP,Co-Pyro,57.43676223,19.958405438643073,210.70680741047025
822,digestate_pp_282,7.649999999999999,63.025000000000006,11.55,17.775,49.517,7.196249999999999,15.9,1.809,0.17325,0.00175,1.625,0.3,22.8685,800,2.0,1.0,1000,Digestate_PP,Co-Pyro,62.71637816,19.958405438643073,210.70680741047025
823,digestate_pp_283,7.752,62.532,11.704,18.012,49.03632,7.1004,16.112,1.83264,0.17432,0.00168,1.62,0.304,22.55596,800,2.0,1.0,1000,Digestate_PP,Co-Pyro,59.44791324,19.958405438643073,210.70680741047025
